date,open,high,low,adjClose,value,volume,count,yesterday,close
2020-07-04,807.0,807.0,734.0,800.0,6759683680040,2069452693,59127,771.0,800.0
2020-07-05,822.0,839.0,761.0,822.0,2664821928280,792138333,32882,800.0,839.0
2020-07-06,861.0,861.0,861.0,861.0,221773865280,63003939,2202,822.0,861.0
2020-07-07,903.0,903.0,903.0,903.0,4271766167520,1157660208,24945,861.0,903.0
2020-07-08,947.0,947.0,859.0,935.0,10495253907820,2744806691,108099,903.0,893.0
2020-07-11,908.0,981.0,888.0,952.0,5525201039610,1419793734,52526,935.0,981.0
2020-07-12,998.0,998.0,998.0,998.0,4944005365680,1211766021,38431,952.0,998.0
2020-07-13,1040.0,1047.0,996.0,1040.0,6444239548480,1516250752,51035,998.0,1047.0
2020-07-15,1091.0,1091.0,1047.0,1086.0,7375957060280,1659924422,58081,1040.0,1081.0
2020-07-18,1033.0,1033.0,1033.0,1033.0,1720847830120,407783846,45913,1086.0,1033.0
2020-07-19,1010.0,1084.0,1003.0,1067.0,8614433117010,1975953712,74179,1033.0,1084.0
2020-07-22,1140.0,1140.0,1091.0,1128.0,2028664747000,439677148,19331,1067.0,1121.0
2020-07-25,1182.0,1184.0,1072.0,1182.0,5796605801120,1200873977,74218,1128.0,1184.0
2020-07-26,1240.0,1240.0,1123.0,1192.0,4410060097200,904696204,84727,1182.0,1157.0
2020-07-27,1157.0,1250.0,1133.0,1138.0,7429856724980,1597277684,81579,1192.0,1133.0
2020-07-28,1138.0,1174.0,1081.0,1118.0,4109632195770,898967586,53220,1138.0,1081.0
2020-07-29,1064.0,1064.0,1064.0,1064.0,497291434500,114319870,12116,1118.0,1064.0
2020-08-01,1013.0,1116.0,1013.0,1028.0,4570881990250,1087420795,52628,1064.0,1013.0
2020-08-02,1040.0,1079.0,1003.0,1050.0,5542273270830,1291223836,76989,1028.0,1018.0
2020-08-03,1028.0,1101.0,998.0,1008.0,2527475440200,612765216,46676,1050.0,998.0
2020-08-04,986.0,1008.0,959.0,971.0,6254332253510,1573830064,86294,1008.0,976.0
2020-08-05,1018.0,1018.0,1018.0,1018.0,2344964460800,563693380,17990,971.0,1018.0
2020-08-09,1067.0,1067.0,1057.0,1067.0,5175878680040,1187158577,39357,1018.0,1067.0
2020-08-10,1067.0,1118.0,1015.0,1033.0,5671868503630,1344563027,75372,1067.0,1015.0
2020-08-11,981.0,1001.0,981.0,981.0,4112130233050,1024529368,42077,1033.0,981.0
2020-08-12,1008.0,1030.0,932.0,974.0,4707923092760,1181479460,57102,981.0,944.0
2020-08-15,954.0,971.0,927.0,932.0,1779456493550,467354790,21151,974.0,927.0
2020-08-16,891.0,918.0,886.0,888.0,2492489810300,686000336,24160,932.0,886.0
2020-08-17,881.0,927.0,856.0,893.0,3782878136790,1037168832,56943,888.0,895.0
2020-08-18,937.0,937.0,915.0,935.0,3466369744110,908062299,45231,893.0,927.0
2020-08-19,905.0,918.0,888.0,891.0,1303903815930,358278769,17330,935.0,888.0
2020-08-22,915.0,935.0,847.0,864.0,3289803479780,931416270,40409,891.0,851.0
2020-08-23,876.0,881.0,822.0,825.0,3197077552180,947959811,23334,864.0,822.0
2020-08-24,837.0,839.0,785.0,790.0,6358063433250,1968425645,45800,825.0,820.0
2020-08-25,829.0,829.0,829.0,829.0,561296104080,165574072,3690,790.0,829.0
2020-08-26,869.0,869.0,869.0,869.0,532737427550,150066881,2482,829.0,869.0
2020-08-31,910.0,910.0,869.0,903.0,6594403574790,1787870332,62431,869.0,910.0
2020-09-01,910.0,913.0,859.0,873.0,2702115511130,757844821,35479,903.0,861.0
2020-09-02,842.0,861.0,832.0,834.0,2685012273960,788249345,24104,873.0,837.0
2020-09-05,847.0,876.0,842.0,869.0,2437346987270,686709053,32501,834.0,876.0
2020-09-06,910.0,910.0,851.0,898.0,3384150226210,922227813,35649,869.0,871.0
2020-09-07,893.0,895.0,854.0,859.0,3377718055380,962105533,21154,898.0,854.0
2020-09-08,817.0,825.0,817.0,817.0,590236655560,176708855,5722,859.0,817.0
2020-09-09,778.0,856.0,778.0,812.0,3488151869270,1049118210,45070,817.0,856.0
2020-09-12,851.0,851.0,851.0,851.0,585119443080,168137771,4495,812.0,851.0
2020-09-13,893.0,893.0,839.0,886.0,4882530207380,1349499843,47770,851.0,893.0
2020-09-14,915.0,930.0,893.0,927.0,2004110587180,529287804,20210,886.0,930.0
2020-09-15,971.0,971.0,971.0,971.0,500581000040,126090932,4323,927.0,971.0
2020-09-16,1018.0,1018.0,988.0,1018.0,3981542578740,957403658,31995,971.0,1018.0
2020-09-19,1067.0,1067.0,1020.0,1064.0,6755957672470,1552914761,55924,1018.0,1067.0
2020-09-20,1064.0,1099.0,1013.0,1025.0,5665449082620,1350916480,66879,1064.0,1013.0
2020-09-29,986.0,1033.0,986.0,1008.0,4276224505620,1038800819,31854,1025.0,1030.0
2020-09-30,1008.0,1033.0,959.0,986.0,4709453341020,1168660096,46686,1008.0,1008.0
2020-10-03,1035.0,1035.0,1010.0,1033.0,3777634799290,896150573,33506,986.0,1035.0
2020-10-04,1081.0,1081.0,984.0,1035.0,4769330505430,1126544017,45286,1033.0,1003.0
2020-10-05,993.0,1030.0,984.0,991.0,3816791448290,941257994,37407,1035.0,1003.0
2020-10-06,976.0,1040.0,964.0,1023.0,3347195431700,801526657,37932,991.0,1033.0
2020-10-07,1057.0,1072.0,1008.0,1055.0,3962598773290,918688650,32129,1023.0,1072.0
2020-10-10,1094.0,1106.0,1055.0,1099.0,4899983578100,1091130036,38066,1055.0,1106.0
2020-10-11,1152.0,1152.0,1103.0,1145.0,3675840649670,785789972,33062,1099.0,1118.0
2020-10-12,1125.0,1187.0,1089.0,1125.0,4302708103000,934474538,48814,1145.0,1130.0
2020-10-13,1123.0,1145.0,1069.0,1099.0,3688291458230,820661340,38132,1125.0,1121.0
2020-10-14,1077.0,1086.0,1045.0,1055.0,2695568856090,625659129,31505,1099.0,1064.0
2020-10-18,1055.0,1067.0,1003.0,1028.0,1235734934710,294508785,11736,1055.0,1003.0
2020-10-19,976.0,976.0,976.0,981.0,102462649380,25679862,1524,1028.0,976.0
2020-10-20,932.0,974.0,932.0,935.0,1838523290170,481813105,15315,981.0,954.0
2020-10-21,947.0,981.0,905.0,952.0,2426134120990,624339818,29945,935.0,942.0
2020-10-24,905.0,927.0,905.0,905.0,389513028120,105238998,3903,952.0,905.0
2020-10-26,861.0,876.0,861.0,861.0,2696804173540,765784568,21109,905.0,864.0
2020-10-27,861.0,869.0,820.0,829.0,2425193014460,715449019,17059,861.0,822.0
2020-10-28,795.0,842.0,790.0,800.0,2081924251260,636644930,24864,829.0,817.0
2020-10-31,807.0,839.0,800.0,834.0,1827756566250,535809190,18869,800.0,839.0
2020-11-01,832.0,832.0,793.0,798.0,1182073824960,362828569,15387,834.0,793.0
2020-11-02,768.0,803.0,758.0,773.0,1167781663180,369822267,15995,798.0,763.0
2020-11-04,758.0,795.0,736.0,751.0,1282649924450,417479310,20319,773.0,751.0
2020-11-07,763.0,776.0,714.0,734.0,1506572342830,501650486,16142,751.0,714.0
2020-11-08,697.0,702.0,697.0,697.0,327417350150,114870223,3283,734.0,697.0
2020-11-09,663.0,685.0,663.0,663.0,1837817748490,676927391,17473,697.0,673.0
2020-11-10,668.0,680.0,631.0,646.0,860755978400,326096213,13046,663.0,631.0
2020-11-11,634.0,661.0,614.0,636.0,2417825300730,931139632,31892,646.0,651.0
2020-11-14,658.0,668.0,651.0,666.0,414614261130,152388480,5021,636.0,668.0
2020-11-15,697.0,697.0,658.0,692.0,2496479916780,882137191,31640,666.0,690.0
2020-11-16,678.0,727.0,661.0,722.0,1456849110190,494661491,16132,692.0,727.0
2020-11-17,746.0,756.0,729.0,754.0,835703294130,271014822,8342,722.0,756.0
2020-11-18,790.0,790.0,783.0,790.0,531338183820,164520550,5358,754.0,790.0
2020-11-21,829.0,829.0,761.0,815.0,3294982989600,989013173,40561,790.0,795.0
2020-11-22,790.0,854.0,776.0,815.0,2324264306010,697939094,29441,815.0,832.0
2020-11-23,837.0,854.0,820.0,851.0,1764844340840,506441589,17081,815.0,854.0
2020-11-24,891.0,893.0,834.0,886.0,3744211143510,1034118356,36686,851.0,893.0
2020-11-25,895.0,930.0,856.0,920.0,2772537618090,736810330,29078,886.0,930.0
2020-11-28,930.0,952.0,876.0,895.0,4342510907750,1185817897,53027,920.0,876.0
2020-11-29,876.0,918.0,851.0,888.0,4808375316770,1322895738,60199,895.0,905.0
2020-11-30,915.0,932.0,893.0,922.0,3399883130980,902303794,37226,888.0,922.0
2020-12-01,918.0,944.0,891.0,913.0,2194081715830,588165028,29542,922.0,895.0
2020-12-02,886.0,910.0,869.0,881.0,3326337295960,924064389,38786,913.0,871.0
2020-12-05,859.0,900.0,856.0,878.0,2024194065900,563461016,25749,881.0,881.0
2020-12-06,895.0,903.0,856.0,878.0,1913842061060,532754506,30707,878.0,869.0
2020-12-07,864.0,920.0,844.0,913.0,7635127895650,2047332734,59326,878.0,920.0
2020-12-08,947.0,957.0,927.0,952.0,6280721808370,1613238229,53983,913.0,957.0
2020-12-09,964.0,974.0,905.0,927.0,4044089040820,1065796164,45700,952.0,915.0
2020-12-12,922.0,949.0,883.0,903.0,2770476138050,750425801,38729,927.0,883.0
2020-12-13,878.0,883.0,859.0,864.0,1938084173240,549172328,28913,903.0,859.0
2020-12-14,876.0,905.0,822.0,864.0,3009869758030,853528813,36018,864.0,829.0
2020-12-15,832.0,842.0,822.0,822.0,1230589482090,366019324,7623,864.0,822.0
2020-12-16,783.0,812.0,783.0,790.0,2102099885980,650815336,25518,822.0,795.0
2020-12-19,800.0,810.0,758.0,788.0,1060998809280,329193418,18127,790.0,788.0
2020-12-20,793.0,793.0,749.0,758.0,1275184520360,411436690,19461,788.0,749.0
2020-12-21,734.0,771.0,724.0,744.0,994918691330,327399482,16364,758.0,741.0
2020-12-22,736.0,780.0,727.0,766.0,1292044290180,413042691,19127,744.0,780.0
2020-12-23,795.0,798.0,754.0,771.0,923729971590,292904228,16572,766.0,763.0
2020-12-26,768.0,771.0,734.0,739.0,1178958500580,391001420,18641,771.0,736.0
2020-12-27,736.0,771.0,712.0,741.0,1018703886460,335804070,18445,739.0,744.0
2021-01-04,773.0,778.0,751.0,773.0,954990126150,302036099,12819,741.0,763.0
2021-01-05,768.0,771.0,736.0,741.0,1332243913910,439723180,17034,773.0,736.0
2021-01-06,734.0,736.0,705.0,707.0,1375068097180,476227293,15048,741.0,705.0
2021-01-09,685.0,710.0,673.0,678.0,1209909523240,437394883,16905,707.0,675.0
2021-01-10,685.0,707.0,666.0,688.0,788747429400,280466068,14012,678.0,685.0
2021-01-11,690.0,690.0,653.0,666.0,927977850200,341748026,14684,688.0,658.0
2021-01-12,653.0,658.0,634.0,636.0,464161110880,178803262,7041,666.0,634.0
2021-01-13,604.0,619.0,604.0,604.0,1151081757890,465313386,12731,636.0,604.0
2021-01-16,582.0,604.0,575.0,575.0,665255155860,282546885,6935,604.0,575.0
2021-01-18,599.0,599.0,548.0,560.0,963474218040,419918638,11361,575.0,548.0
2021-01-19,536.0,587.0,536.0,570.0,1066189255680,458544839,16260,560.0,580.0
2021-01-20,592.0,597.0,580.0,595.0,285301895230,117384429,3432,570.0,597.0
2021-01-23,624.0,624.0,624.0,624.0,124696677900,48900658,1411,595.0,624.0
2021-01-24,653.0,653.0,609.0,646.0,1996538294710,755065228,21487,624.0,634.0
2021-01-25,648.0,678.0,614.0,668.0,1622938452230,595423187,16489,646.0,678.0
2021-01-26,683.0,685.0,636.0,653.0,833277748180,312670276,11098,668.0,636.0
2021-01-27,639.0,663.0,621.0,641.0,1097667998220,419357504,11887,653.0,653.0
2021-01-30,641.0,673.0,639.0,670.0,644835429590,235199576,6658,641.0,673.0
2021-01-31,702.0,702.0,656.0,685.0,1271311284890,454747135,15999,670.0,666.0
2021-02-01,666.0,705.0,651.0,670.0,1028353893290,375648465,12707,685.0,651.0
2021-02-02,648.0,661.0,639.0,641.0,963013644790,367478942,9603,670.0,639.0
2021-02-03,624.0,653.0,609.0,619.0,368714223250,145987130,5740,641.0,609.0
2021-02-06,595.0,604.0,590.0,590.0,546493954830,226652670,5358,619.0,590.0
2021-02-07,612.0,619.0,602.0,617.0,281972220440,111731468,3979,590.0,619.0
2021-02-08,646.0,646.0,609.0,636.0,982789104010,377522722,12528,617.0,641.0
2021-02-09,641.0,656.0,626.0,646.0,571287054830,216056258,9215,636.0,651.0
2021-02-13,670.0,683.0,661.0,678.0,679065218040,245145086,9486,646.0,683.0
2021-02-14,695.0,695.0,666.0,670.0,679591695080,248356409,8258,678.0,666.0
2021-02-15,658.0,663.0,658.0,663.0,77853023230,28940230,1103,670.0,658.0
2021-02-16,651.0,651.0,651.0,651.0,458576328560,172397116,3239,663.0,651.0
2021-02-17,639.0,648.0,639.0,639.0,195113171190,74710164,2459,651.0,639.0
2021-02-20,626.0,626.0,626.0,629.0,102890895360,40191756,1303,639.0,626.0
2021-02-21,617.0,617.0,617.0,626.0,21568755600,8559030,422,629.0,617.0
2021-02-22,614.0,614.0,614.0,624.0,20113355390,8013289,325,626.0,614.0
2021-02-23,612.0,624.0,612.0,612.0,640404268830,255735789,7432,624.0,614.0
2021-02-24,609.0,619.0,599.0,602.0,251364195830,102323056,3858,612.0,599.0
2021-02-27,592.0,592.0,592.0,592.0,205246392780,84812559,1678,602.0,592.0
2021-02-28,582.0,582.0,582.0,590.0,20855604420,8762859,397,592.0,582.0
2021-03-01,580.0,587.0,580.0,580.0,465327117360,196278926,5476,590.0,580.0
2021-03-02,573.0,597.0,570.0,573.0,586933635640,250357803,9550,580.0,580.0
2021-03-03,575.0,582.0,563.0,563.0,231964978390,100640329,2966,573.0,563.0
2021-03-06,553.0,560.0,553.0,553.0,108331144830,47933210,1865,563.0,553.0
2021-03-07,546.0,560.0,543.0,548.0,593153436460,265033489,9652,553.0,553.0
2021-03-08,553.0,573.0,546.0,560.0,451347123370,196863660,8363,548.0,565.0
2021-03-09,570.0,582.0,551.0,560.0,330222024550,144288392,7221,560.0,551.0
2021-03-10,551.0,563.0,551.0,555.0,411626722020,181527885,5895,560.0,560.0
2021-03-13,553.0,587.0,553.0,577.0,600882874580,254987076,9035,555.0,587.0
2021-03-14,597.0,609.0,582.0,595.0,702568396540,288551731,9175,577.0,587.0
2021-03-15,587.0,607.0,585.0,592.0,851686870800,352239515,7870,595.0,587.0
2021-03-16,592.0,626.0,585.0,621.0,884983745760,348770108,7231,592.0,626.0
2021-03-17,639.0,658.0,639.0,656.0,1049761538820,392304323,12047,621.0,658.0
2021-03-27,663.0,670.0,643.0,656.0,468339047260,174815880,7054,656.0,651.0
2021-03-30,658.0,661.0,646.0,648.0,122767186530,46308270,1950,656.0,646.0
2021-03-31,636.0,636.0,636.0,643.0,44132530000,16974050,535,648.0,636.0
2021-04-03,631.0,631.0,631.0,641.0,21885229260,8482647,282,643.0,631.0
2021-04-04,629.0,629.0,629.0,636.0,42214624680,16425924,285,641.0,629.0
2021-04-05,624.0,629.0,624.0,624.0,442736254270,173618380,3428,636.0,624.0
2021-04-06,621.0,624.0,612.0,614.0,288979469520,115198187,4038,624.0,612.0
2021-04-07,602.0,602.0,602.0,607.0,58616346180,23827783,741,614.0,602.0
2021-04-10,597.0,597.0,597.0,607.0,3263094960,1337334,131,607.0,597.0
2021-04-11,597.0,597.0,597.0,599.0,79624297960,32632909,432,607.0,597.0
2021-04-12,590.0,595.0,590.0,590.0,239377175250,99321994,2303,599.0,590.0
2021-04-13,582.0,602.0,580.0,585.0,609040573850,254625123,9958,590.0,580.0
2021-04-14,582.0,592.0,575.0,577.0,494781160200,209795456,5466,585.0,575.0
2021-04-17,568.0,575.0,568.0,570.0,97074622720,41825507,1015,577.0,568.0
2021-04-18,560.0,560.0,560.0,570.0,5820946420,2541898,224,570.0,560.0
2021-04-19,560.0,563.0,560.0,560.0,620837913980,271083574,4984,570.0,563.0
2021-04-20,560.0,592.0,551.0,577.0,901590198820,381779011,12943,560.0,570.0
2021-04-21,565.0,575.0,560.0,560.0,566946880390,247235752,5369,577.0,560.0
2021-04-24,551.0,560.0,546.0,548.0,317777651560,141924642,4064,560.0,546.0
2021-04-25,533.0,543.0,533.0,536.0,214904517450,98348993,2912,548.0,533.0
2021-04-26,521.0,538.0,521.0,524.0,495558956490,231615778,6108,536.0,531.0
2021-04-27,526.0,553.0,526.0,543.0,352779489530,159036641,5707,524.0,541.0
2021-04-28,551.0,575.0,551.0,573.0,696932500920,297994964,8167,543.0,575.0
2021-05-01,585.0,585.0,555.0,563.0,310639972550,134929684,4104,573.0,555.0
2021-05-02,548.0,575.0,548.0,552.0,592957328340,262839882,7339,563.0,548.0
2021-05-03,538.0,552.0,536.0,539.0,306410907050,139063938,4224,552.0,536.0
2021-05-05,529.0,555.0,529.0,542.0,459529954764,207460545,6967,539.0,544.0
2021-05-08,553.0,558.0,542.0,546.0,355004271667,159136087,6771,542.0,542.0
2021-05-09,543.0,548.0,542.0,542.0,1009654997285,455736043,6840,546.0,542.0
2021-05-10,542.0,557.0,542.0,546.0,437551805953,196001379,6031,542.0,546.0
2021-05-11,548.0,567.0,542.0,551.0,532666359233,236478948,7745,546.0,549.0
2021-05-12,553.0,555.0,535.0,542.0,549694577714,248315464,6891,551.0,535.0
2021-05-15,525.0,546.0,521.0,531.0,184672961957,85125267,4251,542.0,526.0
2021-05-16,528.0,546.0,516.0,536.0,310018029422,141519578,5408,531.0,539.0
2021-05-17,531.0,548.0,509.0,525.0,240684799140,112192740,4403,536.0,515.0
2021-05-18,514.0,521.0,499.0,505.0,405771895320,196746282,5818,525.0,499.0
2021-05-19,492.0,497.0,479.0,489.0,425342665999,212875531,4943,505.0,479.0
2021-05-22,467.0,477.0,465.0,465.0,332674024169,175065988,2672,489.0,465.0
2021-05-23,442.0,455.0,442.0,442.0,214997605315,119001893,3043,465.0,442.0
2021-05-24,420.0,427.0,420.0,421.0,547579857099,318272551,6892,442.0,426.0
2021-05-25,419.0,435.0,419.0,427.0,215487344426,123366761,5139,421.0,427.0
2021-05-26,427.0,440.0,424.0,433.0,143328893757,81067791,4279,427.0,440.0
2021-05-29,445.0,454.0,441.0,453.0,179497220306,96934460,2758,433.0,454.0
2021-05-30,476.0,476.0,462.0,474.0,527527282996,272238144,7576,453.0,469.0
2021-05-31,460.0,484.0,455.0,464.0,152894859249,80623986,3548,474.0,457.0
2021-06-01,460.0,467.0,443.0,453.0,112908784103,61187435,2600,464.0,446.0
2021-06-02,438.0,469.0,438.0,460.0,131601300027,70035880,3088,453.0,464.0
2021-06-07,480.0,481.0,459.0,471.0,147532341785,76581757,3765,460.0,479.0
2021-06-08,477.0,495.0,477.0,494.0,464656908543,230183861,5627,471.0,495.0
2021-06-09,494.0,508.0,481.0,495.0,276036906028,136541837,4424,494.0,495.0
2021-06-12,481.0,499.0,470.0,477.0,176107278911,90360060,3561,495.0,470.0
2021-06-13,454.0,477.0,454.0,466.0,164611464713,86431151,3524,477.0,468.0
2021-06-14,472.0,489.0,467.0,484.0,289706174889,146319843,4505,466.0,489.0
2021-06-15,504.0,504.0,482.0,493.0,290891361117,144504832,4497,484.0,484.0
2021-06-16,480.0,501.0,475.0,484.0,138630234511,70112266,3142,493.0,480.0
2021-06-19,499.0,508.0,492.0,507.0,431796295634,208293801,4069,484.0,508.0
2021-06-20,514.0,522.0,496.0,509.0,487127353601,234281188,6910,507.0,502.0
2021-06-21,513.0,534.0,510.0,528.0,422917087564,195790907,4227,509.0,534.0
2021-06-22,538.0,555.0,534.0,551.0,598771154913,266093904,7261,528.0,555.0
2021-06-23,551.0,563.0,539.0,549.0,458994559471,204511792,8742,551.0,543.0
2021-06-26,553.0,562.0,531.0,546.0,341091418401,152782571,6686,549.0,535.0
2021-06-27,531.0,558.0,531.0,544.0,257101387990,115649384,5331,546.0,539.0
2021-06-28,535.0,571.0,535.0,567.0,660087143007,284956134,5761,544.0,571.0
2021-06-29,573.0,580.0,555.0,565.0,457871678048,198123266,7239,567.0,563.0
2021-06-30,567.0,570.0,554.0,560.0,262897721384,114916497,4681,565.0,556.0
2021-07-03,556.0,565.0,532.0,541.0,241425373348,109083152,4277,560.0,532.0
2021-07-04,519.0,555.0,516.0,531.0,275628887125,126992562,5048,541.0,528.0
2021-07-05,526.0,546.0,526.0,538.0,295597665153,134538031,4635,531.0,544.0
2021-07-06,538.0,555.0,536.0,543.0,253240462108,114106910,4680,538.0,538.0
2021-07-07,539.0,558.0,532.0,544.0,304708915418,137062100,5202,543.0,541.0
2021-07-10,536.0,548.0,527.0,533.0,160087131594,73506703,3806,544.0,531.0
2021-07-11,522.0,544.0,522.0,535.0,289945115043,132670647,5362,533.0,537.0
2021-07-12,538.0,561.0,538.0,558.0,865306143905,379284857,10242,535.0,558.0
2021-07-13,552.0,569.0,545.0,557.0,359617657670,158017192,6048,558.0,548.0
2021-07-14,541.0,570.0,541.0,562.0,352867092301,153727918,5537,557.0,563.0
2021-07-17,563.0,574.0,556.0,562.0,346195382354,150835774,5412,562.0,558.0
2021-07-18,552.0,559.0,540.0,546.0,351384436882,157381218,5227,562.0,548.0
2021-07-27,521.0,522.0,511.0,517.0,111788887616,53201548,1873,546.0,514.0
2021-07-28,503.0,529.0,503.0,510.0,251974805664,121346388,5077,517.0,507.0
2021-07-31,505.0,524.0,502.0,515.0,325149388204,155199988,5753,510.0,516.0
2021-08-01,516.0,519.0,502.0,507.0,218628034914,106029631,4547,515.0,504.0
2021-08-02,506.0,522.0,499.0,508.0,228053539528,110434161,4374,507.0,502.0
2021-08-03,502.0,511.0,497.0,503.0,201420886691,98521463,4152,508.0,499.0
